"","Orthology","Reaction","Reaction_decode","Pathway","Pathway_decode","Module","Module_decode","KEGG.mergedColors","KEGG.yellow","KEGG.black","KEGG.brown","KEGG.purple","KEGG.red","KEGG.turquoise","KEGG.magenta","KEGG.blue","KEGG.green","KEGG.yellow.p","KEGG.black.p","KEGG.brown.p","KEGG.purple.p","KEGG.red.p","KEGG.turquoise.p","KEGG.magenta.p","KEGG.blue.p","KEGG.green.p"
"K00432","gpx; glutathione peroxidase [EC:1.11.1.9]","R00274","Hydrogen peroxide + 2 Glutathione <=> Glutathione disulfide + 2 H2O","map04918","Thyroid hormone synthesis","","","black",0.217781455970137,0.639644926473865,0.517731427616058,0.0414941923006024,-0.125211543609346,0.0801319404656356,-0.0453130550585348,-0.181340008874449,-0.0385182933514179,1.49576201092736e-06,1.79185177636634e-56,3.35208092398481e-34,0.364849950781799,0.00606890315965342,0.0797722195692225,0.322349179414679,6.56313178455301e-05,0.400278690855794
"K18369","adh2; alcohol dehydrogenase [EC:1.1.1.-]","R10703","Propan-2-ol + NAD+ <=> Acetone + NADH + H+","map01100","Metabolic pathways","","","black",0.299265719844692,0.632047736926127,0.252570439721002,0.0170001539113268,-0.362211919903846,-0.260433069126683,-0.128513052208381,-0.450184001731257,-0.185318994724939,2.28595330490274e-11,8.67770842417231e-55,2.08918442515763e-08,0.710547230192987,2.69374489410622e-16,7.2473713304766e-09,0.00484765797435083,2.79782977333592e-25,4.48989238688977e-05
"K00041","uxaB; tagaturonate reductase [EC:1.1.1.58]","R02555","D-Altronate + NAD+ <=> D-Tagaturonate + NADH + H+","map01100","Metabolic pathways","M00631","D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P","black",0.00733797558281055,0.631992819579158,0.558801630433233,-0.049561931472923,-0.28582138179862,-0.0014712946239406,-0.0658842352477358,-0.0896317904553381,-0.148378939868363,0.872737716978639,8.9210330630672e-55,1.09401670194779e-40,0.279009484578656,1.85873967431037e-10,0.974378953750257,0.149939811595082,0.0499362449914471,0.00112599072202935
"K03685","rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]","","","map05205","Proteoglycans in cancer","","","black",0.379118398398455,0.631308710609695,0.214605058773879,0.0429626129742749,-0.0478114546199105,-0.139297408094174,-0.0290361557761607,-0.475223275030382,-0.0490209566890907,8.05381257010643e-18,1.25841245125076e-54,2.13796851141121e-06,0.348111198654822,0.296361378672274,0.0022459777929871,0.526106527442535,2.33888823400281e-28,0.284296838309336
"K00759","APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]","R04378","1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide + Diphosphate <=> 5-Amino-4-imidazolecarboxyamide + 5-Phospho-alpha-D-ribose 1-diphosphate","map01100","Metabolic pathways","","","black",0.215853574274414,0.630803638298038,0.313489015286772,-0.0738613441627077,-0.399405862934151,-0.0682458194999048,-0.0179093119835251,-0.286114518890553,-0.116384047263308,1.85909076981291e-06,1.62139706912042e-54,2.20500240394025e-12,0.106415385186847,9.02704326399328e-20,0.135838271199784,0.695818163438043,1.77779467387648e-10,0.0107969630988437
"K07273","acm; lysozyme","","","","","","","black",0.62410043485254,0.625021270202057,0.0792235963833846,-0.0166649573575035,-0.235849816939184,-0.0519110511396297,-0.143897556134801,-0.599043111715936,-0.065185133797004,4.48323416943578e-53,2.855097934653e-53,0.0832582290524619,0.716005332060707,1.76821780223982e-07,0.256825982707168,0.00159089155300343,5.53143330598212e-48,0.154320837970817
"K00765","hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]","R01071","1-(5-Phospho-D-ribosyl)-ATP + Diphosphate <=> ATP + 5-Phospho-alpha-D-ribose 1-diphosphate","map01230","Biosynthesis of amino acids","M00026","Histidine biosynthesis, PRPP => histidine","black",0.08644753046887,0.609105152248783,0.310747446206306,0.0457716653523814,0.0181734194708051,-0.0193808035957312,-0.0431144053559257,-0.447664689766195,-0.0896344075328455,0.0586785861181222,5.66134721899824e-50,3.4951945523516e-12,0.317470979022757,0.69156047735809,0.672221504468144,0.346409088444198,5.52889425359674e-25,0.0499295343277697
"K00806","uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]","R06447","trans,trans-Farnesyl diphosphate + 8 Isopentenyl diphosphate <=> di-trans,poly-cis-Undecaprenyl diphosphate + 8 Diphosphate","map01110","Biosynthesis of secondary metabolites","","","black",0.0921608238940473,0.605192707455904,0.57248558302667,0.0400719042286093,-0.0241684276558673,-0.0126097525371988,0.0117574107443732,-0.0522363668202798,0.030663750763357,0.0437936571043339,3.42845653330002e-49,4.6830322785422e-43,0.38153225875257,0.59774441446619,0.78311050503188,0.797441213925046,0.253852935357797,0.503168310389055
"K01925","murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]","R02783","ATP + UDP-N-acetylmuramoyl-L-alanine + D-Glutamate <=> ADP + Orthophosphate + UDP-N-acetylmuramoyl-L-alanyl-D-glutamate","map01100","Metabolic pathways","","","black",-0.0404629838435413,0.601626167254665,0.320495513083337,-0.071406222637838,-0.122814056230054,-0.0189194362696662,-0.049941170149188,-0.332434909943875,-0.112080473971314,0.37689934038686,1.73274648911335e-48,6.64768067005801e-13,0.118591939706723,0.00712193130979356,0.67958669479333,0.27534289844548,8.00812927324764e-14,0.0141147576993799
"K12573","rnr, vacB; ribonuclease R [EC:3.1.13.1]","","","map03018","RNA degradation","","","black",0.178346710997039,0.598673853046523,0.105007671615547,-0.0712849020659713,0.0282670588474081,0.0239423095949513,-0.169751501152035,-0.542154229625374,-0.0833628115434856,8.68673985386205e-05,6.52420149644487e-48,0.0215300265478866,0.119220776874678,0.537128051144737,0.601176857688293,0.000189506069290404,5.97299625313869e-38,0.0683198580123389
"K03615","rnfC; Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.2.1.2]","","","","","","","black",0.0646979062112148,0.551470141409866,0.158585184897813,-0.0889588592496855,-0.344222087123863,-0.0663507352688328,-0.190289560295033,-0.397568054119756,-0.303205322401466,0.157430993491404,1.834112719709e-39,0.000494333154568856,0.051686956789497,9.035354750463e-15,0.147069450566187,2.76293519551707e-05,1.37356018199537e-19,1.2112781219937e-11
"K00604","MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]","R03940","L-Methionyl-tRNA + 10-Formyltetrahydrofolate <=> Tetrahydrofolate + N-Formylmethionyl-tRNA","map00970","Aminoacyl-tRNA biosynthesis","","","black",0.224536145177372,0.54202206395824,0.174251882465118,-0.0852652107336802,0.0884764322446591,0.0158147419543515,-0.0138453409954262,-0.358412636289158,-0.101213768186488,6.87332149081986e-07,6.27068642719053e-38,0.000126544524194153,0.0622316817597115,0.05297331435061,0.729914107004649,0.762466935421388,5.76360084118415e-16,0.0267549325760566
"K02337","dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]","","","map03440","Homologous recombination","M00260","DNA polymerase III complex, bacteria","black",0.0612190235964949,0.541044197466504,0.235780476775627,-0.0646276013102058,-0.0431880729200872,-0.0929204725712367,-0.101317723666594,-0.404319515042914,-0.129940836322641,0.181027539988609,8.98065593059699e-38,1.78337235861086e-07,0.157883657633819,0.34558493136703,0.0420777799517006,0.0265983898238157,2.90081577871471e-20,0.00439189879374428
"K07507","mgtC; putative Mg2+ transporter-C (MgtC) family protein","","","","","","","black",0.450307238675972,0.540494053901831,0.179218956890771,0.043914459225329,-0.0619164641347913,0.0972793406823597,-0.184779627212539,-0.513298100780803,-0.162330654417708,2.70574899853005e-25,1.09861242184829e-37,8.00907186457493e-05,0.337525271220242,0.176098533362614,0.033291488423866,4.72921772517676e-05,1.49214243003834e-33,0.000360837254345163
"K01685","uxaA; altronate hydrolase [EC:4.2.1.7]","R01540","D-Altronate <=> 2-Dehydro-3-deoxy-D-gluconate + H2O","map01100","Metabolic pathways","M00631","D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P","black",0.224653979358824,0.533816042846555,0.126672457311023,-0.0578777666029123,-0.296481544908969,0.0836242820676907,-0.125179812294679,-0.427397686094139,-0.208706958375527,6.77924108539768e-07,1.23214992906282e-36,0.00549797146428708,0.206062340290666,3.56028803861213e-11,0.0674552154608915,0.00608187394886016,1.08292477824239e-22,4.0917469466687e-06
"K01657","trpE; anthranilate synthase component I [EC:4.1.3.27]","R00986","Chorismate + L-Glutamine <=> Anthranilate + Pyruvate + L-Glutamate","map02025","Biofilm formation - Pseudomonas aeruginosa","M00023","Tryptophan biosynthesis, chorismate => tryptophan","black",0.328713463954835,0.500945542567788,0.0608676049047323,-0.0176353484461628,0.0639995901787839,0.0429050259778175,0.0791759906413771,-0.390803233262706,-0.0497397841099764,1.56446037616517e-13,8.53724359420381e-32,0.183549463242812,0.700244860315783,0.161970853140632,0.348758329672035,0.0834442687549703,6.29731120977598e-19,0.277285853338623
"K03655","recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]","","","map03440","Homologous recombination","","","black",0.225845236466862,0.49211897009853,0.133515861379226,-0.0671931964252247,-0.219486130847913,-0.147299447575537,-0.0292070438389496,-0.440174495909551,-0.13057314698062,5.89503478376955e-07,1.3929932203029e-30,0.00341566571298975,0.141992196368864,1.23208516437028e-06,0.00122482509041921,0.52367335875906,4.05231367533421e-24,0.00420272436166992
"K07164","K07164; uncharacterized protein","","","","","","","black",0.0478327454049772,0.483629045196689,0.22035710000648,0.01562240161241,0.16006775999316,-0.126560112590749,-0.140389958489397,-0.500154116068668,-0.125585333651753,0.296146097766937,1.89452898182473e-29,1.11518967051564e-06,0.733073140323969,0.000436779242648428,0.00554009644561068,0.00207123960335,1.10025728605178e-31,0.00591796829982031
"K02357","tsf, TSFM; elongation factor Ts","","","","","","","black",0.143347376011751,0.477198239595267,0.125385607827502,-0.00839336381512238,-0.097058364828013,-0.136576845871075,-0.125943990656966,-0.46289519867122,-0.0558466953415376,0.00165875517166994,1.30396410258479e-28,0.00599819190351672,0.854624610514333,0.0336958955583062,0.00274113971108747,0.00577632335504017,8.2440069870628e-27,0.222455987045184
"K01209","abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","R01762","Arabinan + H2O <=> Arabinan + L-Arabinose","map01100","Metabolic pathways","","","black",0.376458579264801,0.466628722266859,0.0682664032627516,-0.106437372073665,-0.337963262647976,-0.245782410582374,-0.0853248258269723,-0.344409915814103,-0.196742094127478,1.41838654976218e-17,2.84585696628012e-27,0.135720012826857,0.0198044844582101,2.91160800852819e-14,5.06648696827703e-08,0.0620483740481005,8.72000390033766e-15,1.4436064395662e-05
"K11071","potB; spermidine/putrescine transport system permease protein","","","map02010","ABC transporters","","","black",0.0138595051599562,0.448773566483586,0.293963691694932,0.0491063173741585,-0.320167923026548,-0.100482419517725,-0.0262614826677192,-0.065965965459081,0.0370556514670185,0.762231230716351,4.09956634986839e-25,5.29319080234127e-11,0.283458082525655,7.0359392449327e-13,0.027878823724488,0.566402454603504,0.149433873735148,0.418422245941649
"K02314","dnaB; replicative DNA helicase [EC:3.6.4.12]","","","map04112","Cell cycle - Caulobacter","","","black",0.072576682978258,0.444007074487954,0.21505867997074,-0.073410608399836,0.0306689495571311,-0.0839972831647295,-0.0333879901847826,-0.328162726935902,-0.0659023419001619,0.11265750787356,1.47146147481775e-24,2.03230377384555e-06,0.108573607975396,0.503095895394678,0.066237313190561,0.465985817304216,1.72611245258266e-13,0.149827613088364
"K03439","trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]","","","","","","","black",-0.0173103560619946,0.437185885680446,0.325531003171085,0.0226958443025121,-0.12410358812894,-0.109800009315937,0.0983875779510539,-0.105893236829409,-0.0179227841490983,0.705509262057242,8.84943979097927e-24,2.75387856201003e-13,0.620255108644637,0.00653680794737676,0.0162130147682302,0.0313251989816205,0.0204464836852526,0.695600745299255
"K23351","gcdC, mmdC; glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit gamma","R03028","Glutaconyl-1-CoA <=> Crotonoyl-CoA + CO2","map01120","Microbial metabolism in diverse environments","","","black",-0.035983147430307,0.433887983438181,0.341149926414252,0.0103415345826116,-0.0609374407875284,-0.255534063709829,-0.093948859114218,-0.18713092177857,-0.106913864236715,0.432027734968474,2.0765740958171e-23,1.60999213478368e-14,0.821395699227898,0.1830462380852,1.40754682525395e-08,0.0398455219655578,3.76705137930079e-05,0.0192567760695975
"K01733","thrC; threonine synthase [EC:4.2.3.1]","R05086","O-Phospho-4-hydroxy-L-threonine + H2O <=> 4-Hydroxy-L-threonine + Orthophosphate","map01230","Biosynthesis of amino acids","M00018","Threonine biosynthesis, aspartate => homoserine => threonine","black",-0.247186628439056,0.415088819220028,0.388858825667874,-0.010927231334082,-0.401988322975849,-0.170067879712698,0.0534656413822703,-0.0142920891408606,0.00840849084777231,4.22708741513763e-08,2.25382082614181e-21,9.69233235008335e-19,0.811465080081595,4.98252758137686e-20,0.000184262345816554,0.242834644427912,0.755043319958174,0.854365523524604
"K02316","dnaG; DNA primase [EC:2.7.7.101]","","","map03030","DNA replication","","","black",0.271028282976044,0.370003501728093,-0.0827068742264788,-0.0854038489066956,-0.0818562671998982,-0.119100513749399,-0.0587965475227525,-0.539963587744417,-0.136286460744739,1.64507296890316e-09,5.48242625182245e-17,0.0705289677974604,0.0618060763056927,0.0734803276858938,0.00907742644937322,0.198940961443464,1.33382011791212e-37,0.00279947893935051
"K03210","yajC; preprotein translocase subunit YajC","","","map03070","Bacterial secretion system","","","black",-0.145325570490939,-0.359675452771585,-0.257640751618392,0.0412041798632201,0.166326063642925,-0.0252510687128257,0.0449579337804149,0.0760965763794532,0.065966590624681,0.00142646408469047,4.48110704570126e-16,1.05980035146683e-08,0.368214172358354,0.000255970763876967,0.581434475035602,0.326159888236737,0.0962091476155901,0.149430008757883
"K06131","clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]","R07390","2 Phosphatidylglycerol <=> Cardiolipin + Glycerol","map01100","Metabolic pathways","","","black",0.163094779986432,-0.363598290859133,-0.374391980987954,-0.193535232591009,-0.209200572443124,-0.190894922681147,-0.00151393167898681,0.18125551983995,-0.0227592618923872,0.000338107725249212,2.03569297974992e-16,2.19388201031541e-17,1.99858649558498e-05,3.87812310016822e-06,2.60205050758444e-05,0.973636739955501,6.61567849714602e-05,0.619278121349526
"K09861","K09861; uncharacterized protein","","","","","","","black",0.290386473523697,-0.420094818647557,-0.363941559392266,0.0813672583134474,-0.0962580587888384,0.0880569488280565,0.0150695652041551,0.114684639517788,0.148246479868108,9.23688799543071e-11,6.65734710236919e-22,1.89889703803306e-16,0.0752221346518741,0.0351957651407195,0.0541134083411357,0.742177984621871,0.0120140900832293,0.00113770965704872
"K02108","ATPF0A, atpB; F-type H+-transporting ATPase subunit a","","","map01100","Metabolic pathways","M00157","F-type ATPase, prokaryotes and chloroplasts","black",0.031442265906185,-0.423212799117209,-0.367019541390593,-0.143224186134884,0.0230504919117596,-0.158302355003609,0.145727658557654,0.269731309233855,-0.0301927178307615,0.492385640385154,3.08258250050327e-22,1.01386722993017e-16,0.00167430972093814,0.614800166135365,0.000506083565004372,0.001383069016959,1.97941889833234e-09,0.509752131514458
"K03501","gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]","","","","","","","black",-0.131175568190745,-0.449289441794569,-0.273038526380921,0.0361351995125889,-0.129792941757712,-0.00271252365352413,0.269976192680228,0.294169525312311,0.273354228732977,0.00402937853987611,3.56568231570361e-25,1.23253217334456e-09,0.430083445114571,0.00443724147551219,0.95278366721433,1.91160827236377e-09,5.12508219451902e-11,1.17764166501371e-09
"K00919","ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]","R05634","4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol + ATP <=> 2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol + ADP","map01130","Biosynthesis of antibiotics","M00096","C5 isoprenoid biosynthesis, non-mevalonate pathway","black",0.0224533078474296,-0.499241812755062,-0.256154747447725,0.0494061162835411,0.263480334787228,0.0558876152448607,0.322421241634155,0.446792850248724,0.0577491760707872,0.62399768811858,1.47279327225014e-31,1.29499369222118e-08,0.280525501153381,4.7626757753084e-09,0.222116773566553,4.75495504810984e-13,6.98934639218518e-25,0.207073574821275
"K01462","PDF, def; peptide deformylase [EC:3.5.1.88]","","","","","","","black",-0.333952650244476,-0.520435789575284,-0.158480056570707,-0.0557822103074506,0.168425065519037,0.00248010392340996,0.344944829096544,0.463110281118425,0.300223014459146,6.07824915875268e-14,1.333582498958e-34,0.000498670868470529,0.222991298386939,0.000213050018469744,0.956825225783023,7.87990653952776e-15,7.75678304034446e-27,1.96077661211796e-11
"K06173","truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]","","","","","","","black",0.0375023909141939,-0.526518758570675,-0.493602369586638,-0.0738212094625875,0.139199357038733,-0.0850132161174537,0.203141143698672,0.245461243184656,0.0636135863776053,0.412830048347504,1.62697496096054e-35,8.76220695976893e-31,0.106606173390794,0.00226230035363082,0.0630114688470896,7.42411166150698e-06,5.27997337475645e-08,0.164522233779548
"K00891","E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]","R02412","ATP + Shikimate <=> ADP + Shikimate 3-phosphate","map01230","Biosynthesis of amino acids","M00022","Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate","black",-0.0532346242330661,-0.553798536376638,-0.351625933215803,0.0270152875081112,0.187417673748732,0.191546209960817,0.0997291011896239,0.372975311965756,0.158315304261558,0.244879311106762,7.54839239173963e-40,2.187057251232e-15,0.555310468616152,3.66328257481541e-05,2.43889552180896e-05,0.0290786616691363,2.95310959156782e-17,0.000505539955726245
